Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16962.0,409,1,251.04,1,2,1,121,Lost
16963.0,187,1,110.55000000000001,2,2,1,221,Lost
16964.0,733,2,207.85,1,3,1,131,Needs Attention
16965.0,226,1,185.12,2,2,1,221,Lost
16966.0,8,7,2154.97,5,4,4,544,Champions
16967.0,189,1,319.02,2,2,2,222,Lost
16968.0,4,2,439.43,5,3,2,532,Loyal Customers
16969.0,39,3,650.41,4,3,3,433,Loyal Customers
16970.0,626,1,71.4,1,2,1,121,Lost
16971.0,38,1,353.06,4,2,2,422,New Customers
16972.0,382,2,745.25,2,3,3,233,Needs Attention
16973.0,386,1,127.0,2,2,1,221,Lost
16974.0,522,2,365.5,1,3,2,132,Needs Attention
16975.0,423,3,885.8000000000001,1,3,3,133,Needs Attention
16976.0,267,1,251.51999999999998,2,2,1,221,Lost
16977.0,395,4,448.3,2,4,2,242,At Risk
16978.0,77,3,761.08,3,3,3,333,Loyal Customers
16979.0,3,9,2859.74,5,5,4,554,Champions
16980.0,255,3,1422.83,2,3,4,234,Needs Attention
16982.0,60,1,384.06,3,2,2,322,Needs Attention
16983.0,12,11,3489.88,5,5,5,555,Champions
16984.0,88,9,10182.25,3,5,5,355,Loyal Customers
16985.0,17,23,10923.16,5,5,5,555,Champions
16986.0,29,11,4777.6,4,5,5,455,Champions
16987.0,3,11,2497.5,5,5,4,554,Champions
16988.0,5,2,382.67,5,3,2,532,Loyal Customers
16989.0,7,6,1133.25,5,4,3,543,Loyal Customers
16990.0,218,2,344.0,2,3,2,232,Needs Attention
16991.0,421,1,1031.13,1,2,3,123,Lost
16992.0,10,13,5476.5,5,5,5,555,Champions
16993.0,463,2,1950.95,1,3,4,134,Needs Attention
16996.0,30,9,2123.61,4,5,4,454,Champions
16997.0,288,3,702.0,2,3,3,233,Needs Attention
16998.0,149,5,402.0,3,4,2,342,Loyal Customers
16999.0,23,2,484.82,4,3,2,432,Loyal Customers
17000.0,396,2,406.3,2,3,2,232,Needs Attention
17001.0,0,19,6624.900000000001,5,5,5,555,Champions
17002.0,85,7,2571.55,3,4,4,344,Loyal Customers
17003.0,402,4,812.71,2,4,3,243,At Risk
17004.0,46,4,2324.36,4,4,4,444,Champions
17005.0,470,2,622.36,1,3,3,133,Needs Attention
17006.0,4,8,1627.0900000000001,5,5,4,554,Champions
17007.0,50,7,1120.1000000000001,4,4,3,443,Loyal Customers
17008.0,429,1,81.36,1,2,1,121,Lost
17009.0,551,1,242.06,1,2,1,121,Lost
17010.0,18,1,195.36,5,2,1,521,New Customers
17011.0,30,3,671.7,4,3,3,433,Loyal Customers
17012.0,725,1,342.91,1,2,2,122,Lost
17014.0,8,3,583.4300000000001,5,3,2,532,Loyal Customers
17015.0,28,3,1835.23,4,3,4,434,Loyal Customers
17016.0,576,1,552.4,1,2,2,122,Lost
17017.0,2,29,12576.99,5,5,5,555,Champions
17018.0,40,6,2287.7,4,4,4,444,Champions
17019.0,11,11,3479.35,5,5,5,555,Champions
17020.0,542,2,935.62,1,3,3,133,Needs Attention
17021.0,442,6,1182.22,1,4,3,143,At Risk
17022.0,31,2,260.0,4,3,1,431,Loyal Customers
17023.0,417,3,800.1800000000001,1,3,3,133,Needs Attention
17024.0,45,3,95.85,4,3,1,431,Loyal Customers
17025.0,60,5,1349.67,3,4,4,344,Loyal Customers
17026.0,185,3,175.83,3,3,1,331,Loyal Customers
17027.0,78,9,1303.13,3,5,4,354,Loyal Customers
17028.0,581,3,1571.33,1,3,4,134,Needs Attention
17029.0,110,7,2137.3,3,4,4,344,Loyal Customers
17030.0,63,1,146.87,3,2,1,321,Needs Attention
17031.0,11,6,2773.85,5,4,4,544,Champions
17032.0,603,5,2886.09,1,4,5,145,At Risk
17033.0,86,4,1332.79,3,4,4,344,Loyal Customers
17034.0,16,5,1276.42,5,4,4,544,Champions
17035.0,245,4,588.54,2,4,2,242,At Risk
17036.0,383,1,176.9,2,2,1,221,Lost
17037.0,87,1,1267.32,3,2,4,324,Needs Attention
17038.0,30,2,743.17,4,3,3,433,Loyal Customers
17039.0,604,1,1954.99,1,2,4,124,Lost
17040.0,137,2,463.25,3,3,2,332,Loyal Customers
17041.0,26,6,1612.3,4,4,4,444,Champions
17042.0,2,5,1036.58,5,4,3,543,Loyal Customers
17043.0,32,8,2559.0,4,5,4,454,Champions
17044.0,25,12,11962.300000000001,4,5,5,455,Champions
17045.0,113,5,827.6800000000001,3,4,3,343,Loyal Customers
17046.0,157,5,1906.07,3,4,4,344,Loyal Customers
17047.0,85,6,2289.23,3,4,4,344,Loyal Customers
17048.0,117,7,2064.18,3,4,4,344,Loyal Customers
17049.0,2,19,9915.32,5,5,5,555,Champions
17050.0,96,10,4322.36,3,5,5,355,Loyal Customers
17051.0,194,4,706.49,2,4,3,243,At Risk
17052.0,28,1,399.09,4,2,2,422,New Customers
17053.0,130,1,498.48,3,2,2,322,Needs Attention
17054.0,28,5,1356.33,4,4,4,444,Champions
17055.0,445,1,232.85000000000002,1,2,1,121,Lost
17056.0,738,1,128.60000000000002,1,2,1,121,Lost
17057.0,596,1,285.40999999999997,1,2,2,122,Lost
17058.0,81,3,1179.89,3,3,3,333,Loyal Customers
17059.0,29,9,4753.91,4,5,5,455,Champions
17060.0,266,1,234.24,2,2,1,221,Lost
17061.0,73,11,5149.7300000000005,3,5,5,355,Loyal Customers
17062.0,313,6,884.71,2,4,3,243,At Risk
17063.0,21,13,3434.83,4,5,5,455,Champions
17064.0,58,3,855.45,4,3,3,433,Loyal Customers
17065.0,637,2,194.7,1,3,1,131,Needs Attention
17066.0,726,1,228.34,1,2,1,121,Lost
17067.0,724,3,454.54,1,3,2,132,Needs Attention
17068.0,12,47,8906.53,5,5,5,555,Champions
17069.0,28,14,5409.17,4,5,5,455,Champions
17070.0,114,2,434.87,3,3,2,332,Loyal Customers
17071.0,28,13,3781.31,4,5,5,455,Champions
17072.0,625,1,273.35,1,2,1,121,Lost
17073.0,17,4,1444.84,5,4,4,544,Champions
17074.0,562,1,203.05,1,2,1,121,Lost
17075.0,17,10,2200.58,5,5,4,554,Champions
17076.0,36,6,1242.75,4,4,4,444,Champions
17077.0,578,1,306.0,1,2,2,122,Lost
17078.0,36,2,371.18,4,3,2,432,Loyal Customers
17079.0,78,1,118.80000000000001,3,2,1,321,Needs Attention
17080.0,22,7,957.53,4,4,3,443,Loyal Customers
17081.0,25,6,949.39,4,4,3,443,Loyal Customers
17082.0,33,6,4732.03,4,4,5,445,Champions
17083.0,109,9,3397.89,3,5,5,355,Loyal Customers
17084.0,35,3,4986.21,4,3,5,435,Loyal Customers
17085.0,123,28,7808.66,3,5,5,355,Loyal Customers
17086.0,7,6,2050.08,5,4,4,544,Champions
17087.0,737,1,221.53,1,2,1,121,Lost
17088.0,28,4,1991.01,4,4,4,444,Champions
17089.0,386,1,128.45,2,2,1,221,Lost
17090.0,4,13,3080.1800000000003,5,5,5,555,Champions
17091.0,2,19,7476.2,5,5,5,555,Champions
17092.0,50,11,5406.41,4,5,5,455,Champions
17093.0,592,1,235.88,1,2,1,121,Lost
17094.0,322,2,402.20000000000005,2,3,2,232,Needs Attention
17095.0,22,7,2552.09,4,4,4,444,Champions
17096.0,15,11,3682.9300000000003,5,5,5,555,Champions
17097.0,2,9,1132.16,5,5,3,553,Loyal Customers
17098.0,381,3,591.07,2,3,2,232,Needs Attention
17099.0,533,1,582.17,1,2,2,122,Lost
17100.0,18,2,971.74,5,3,3,533,Loyal Customers
17101.0,10,7,2507.05,5,4,4,544,Champions
17102.0,261,1,25.5,2,2,1,221,Lost
17103.0,722,1,388.3,1,2,2,122,Lost
17104.0,423,1,474.03000000000003,1,2,2,122,Lost
17105.0,159,2,660.1,3,3,3,333,Loyal Customers
17106.0,389,1,474.01,2,2,2,222,Lost
17107.0,33,10,15990.8,4,5,5,455,Champions
17108.0,663,1,174.95,1,2,1,121,Lost
17109.0,29,8,1281.48,4,5,4,454,Champions
17110.0,165,3,499.9,3,3,2,332,Loyal Customers
17111.0,47,2,443.58,4,3,2,432,Loyal Customers
17112.0,502,1,192.47,1,2,1,121,Lost
17113.0,574,6,2278.79,1,4,4,144,At Risk
17114.0,5,8,799.43,5,5,3,553,Loyal Customers
17115.0,8,7,2709.64,5,4,4,544,Champions
17116.0,648,1,389.78,1,2,2,122,Lost
17117.0,288,1,116.2,2,2,1,221,Lost
17118.0,317,1,157.02,2,2,1,221,Lost
17119.0,3,2,606.91,5,3,3,533,Loyal Customers
17120.0,233,1,307.46,2,2,2,222,Lost
17121.0,402,1,314.74,2,2,2,222,Lost
17122.0,119,4,570.5,3,4,2,342,Loyal Customers
17123.0,161,3,966.6700000000001,3,3,3,333,Loyal Customers
17124.0,185,1,294.24,3,2,2,322,Needs Attention
17125.0,50,1,230.5,4,2,1,421,New Customers
17126.0,152,9,1992.4,3,5,4,354,Loyal Customers
17127.0,428,5,1155.0300000000002,1,4,3,143,At Risk
17128.0,334,1,157.09,2,2,1,221,Lost
17129.0,520,1,31.85,1,2,1,121,Lost
17131.0,5,5,2463.17,5,4,4,544,Champions
17132.0,452,2,1220.91,1,3,4,134,Needs Attention
17133.0,15,12,14622.33,5,5,5,555,Champions
17134.0,106,3,625.3,3,3,3,333,Loyal Customers
17135.0,16,10,1673.48,5,5,4,554,Champions
17136.0,662,1,231.68,1,2,1,121,Lost
17137.0,416,6,1099.81,1,4,3,143,At Risk
17138.0,275,7,4296.17,2,4,5,245,At Risk
17139.0,15,25,19556.26,5,5,5,555,Champions
17140.0,247,1,454.12,2,2,2,222,Lost
17141.0,418,4,721.29,1,4,3,143,At Risk
17142.0,239,4,1275.25,2,4,4,244,At Risk
17143.0,417,2,863.3,1,3,3,133,Needs Attention
17144.0,1,2,984.57,5,3,3,533,Loyal Customers
17145.0,512,4,3089.71,1,4,5,145,At Risk
17146.0,105,13,5777.66,3,5,5,355,Loyal Customers
17147.0,22,9,3091.05,4,5,5,455,Champions
17148.0,51,1,124.88,4,2,1,421,New Customers
17149.0,451,1,143.10000000000002,1,2,1,121,Lost
17150.0,376,6,1357.95,2,4,4,244,At Risk
17151.0,735,1,231.90000000000003,1,2,1,121,Lost
17152.0,194,4,2016.5,2,4,4,244,At Risk
17153.0,24,1,213.78,4,2,1,421,New Customers
17154.0,75,1,329.34,3,2,2,322,Needs Attention
17155.0,17,7,892.46,5,4,3,543,Loyal Customers
17156.0,491,1,576.27,1,2,2,122,Lost
17157.0,7,19,5120.1,5,5,5,555,Champions
17158.0,32,5,1980.0,4,4,4,444,Champions
17159.0,21,5,2099.59,4,4,4,444,Champions
17160.0,31,17,10115.56,4,5,5,455,Champions
17161.0,444,1,835.73,1,2,3,123,Lost
17162.0,28,10,1715.46,4,5,4,454,Champions
17163.0,21,4,679.5,4,4,3,443,Loyal Customers
17164.0,32,7,2467.35,4,4,4,444,Champions
17165.0,284,6,1788.12,2,4,4,244,At Risk
17166.0,38,2,206.34,4,3,1,431,Loyal Customers
17167.0,379,3,827.56,2,3,3,233,Needs Attention
17168.0,498,1,400.2,1,2,2,122,Lost
17169.0,57,3,1138.13,4,3,3,433,Loyal Customers
17170.0,374,2,178.68,2,3,1,231,Needs Attention
17171.0,289,2,384.59000000000003,2,3,2,232,Needs Attention
17172.0,78,3,947.21,3,3,3,333,Loyal Customers
17173.0,5,8,3766.6,5,5,5,555,Champions
17174.0,217,1,59.9,2,2,1,221,Lost
17175.0,44,4,1443.69,4,4,4,444,Champions
17176.0,201,3,902.3199999999999,2,3,3,233,Needs Attention
17177.0,505,1,119.5,1,2,1,121,Lost
17178.0,731,1,432.96000000000004,1,2,2,122,Lost
17179.0,178,6,1366.66,3,4,4,344,Loyal Customers
17180.0,56,11,2220.4,4,5,4,454,Champions
17181.0,57,3,309.85,4,3,2,432,Loyal Customers
17182.0,422,2,321.3,1,3,2,132,Needs Attention
17183.0,7,6,3347.31,5,4,5,545,Champions
17184.0,569,2,198.41000000000003,1,3,1,131,Needs Attention
17185.0,591,3,208.21,1,3,1,131,Needs Attention
17186.0,46,2,144.0,4,3,1,431,Loyal Customers
17187.0,226,2,467.71,2,3,2,232,Needs Attention
17188.0,11,13,4592.93,5,5,5,555,Champions
17189.0,106,5,953.63,3,4,3,343,Loyal Customers
17190.0,58,7,1714.53,4,4,4,444,Champions
17191.0,28,15,4284.99,4,5,5,455,Champions
17192.0,536,1,57.55,1,2,1,121,Lost
17193.0,35,9,2310.04,4,5,4,454,Champions
17194.0,360,2,771.71,2,3,3,233,Needs Attention
17195.0,655,1,562.98,1,2,2,122,Lost
17196.0,427,1,316.5,1,2,2,122,Lost
17197.0,29,1,1013.01,4,2,3,423,New Customers
17198.0,23,3,680.52,4,3,3,433,Loyal Customers
17199.0,582,1,135.04000000000002,1,2,1,121,Lost
17200.0,387,4,356.71,2,4,2,242,At Risk
17201.0,53,4,1125.85,4,4,3,443,Loyal Customers
17202.0,420,1,160.65,1,2,1,121,Lost
17203.0,35,10,5564.09,4,5,5,455,Champions
17204.0,175,9,5504.6900000000005,3,5,5,355,Loyal Customers
17205.0,53,3,999.35,4,3,3,433,Loyal Customers
17206.0,53,1,204.24,4,2,1,421,New Customers
17207.0,652,1,291.77,1,2,2,122,Lost
17208.0,395,1,111.15,2,2,1,221,Lost
17209.0,649,3,595.7,1,3,2,132,Needs Attention
17210.0,392,1,251.72,2,2,1,221,Lost
17211.0,26,13,3768.35,4,5,5,455,Champions
17212.0,253,3,794.41,2,3,3,233,Needs Attention
17213.0,40,13,4854.400000000001,4,5,5,455,Champions
17214.0,60,6,1046.3700000000001,3,4,3,343,Loyal Customers
17215.0,464,1,186.15,1,2,1,121,Lost
17216.0,554,1,57.25,1,2,1,121,Lost
17217.0,234,2,208.0,2,3,1,231,Needs Attention
17218.0,4,18,3857.15,5,5,5,555,Champions
17219.0,31,2,259.13,4,3,1,431,Loyal Customers
17220.0,24,21,4400.85,4,5,5,455,Champions
17221.0,7,5,974.07,5,4,3,543,Loyal Customers
17222.0,65,6,1563.6100000000001,3,4,4,344,Loyal Customers
17223.0,310,3,518.6899999999999,2,3,2,232,Needs Attention
17224.0,501,1,90.66000000000001,1,2,1,121,Lost
17225.0,581,1,131.15,1,2,1,121,Lost
17226.0,308,3,895.47,2,3,3,233,Needs Attention
17227.0,18,12,1878.93,5,5,4,554,Champions
17228.0,15,13,2654.55,5,5,4,554,Champions
17229.0,96,2,318.76,3,3,2,332,Loyal Customers
17230.0,264,18,9388.49,2,5,5,255,At Risk
17231.0,12,25,6912.83,5,5,5,555,Champions
17232.0,2,2,417.77,5,3,2,532,Loyal Customers
17233.0,35,3,548.36,4,3,2,432,Loyal Customers
17234.0,182,1,149.89,3,2,1,321,Needs Attention
17235.0,25,8,1490.03,4,5,4,454,Champions
17236.0,12,12,1929.26,5,5,4,554,Champions
17237.0,11,4,989.0600000000001,5,4,3,543,Loyal Customers
17238.0,2,32,7160.82,5,5,5,555,Champions
17239.0,312,4,1189.45,2,4,3,243,At Risk
17240.0,596,1,130.60000000000002,1,2,1,121,Lost
17241.0,385,12,2646.64,2,5,4,254,At Risk
17242.0,108,5,2609.68,3,4,4,344,Loyal Customers
17243.0,1,69,20026.0,5,5,5,555,Champions
17244.0,53,5,1811.14,4,4,4,444,Champions
17245.0,204,2,371.63,2,3,2,232,Needs Attention
17246.0,546,2,33.019999999999996,1,3,1,131,Needs Attention
17247.0,15,1,280.09000000000003,5,2,1,521,New Customers
17248.0,120,2,500.54,3,3,2,332,Loyal Customers
17249.0,428,1,68.03,1,2,1,121,Lost
17250.0,3,2,381.97,5,3,2,532,Loyal Customers
17251.0,362,3,790.98,2,3,3,233,Needs Attention
17252.0,116,2,338.51,3,3,2,332,Loyal Customers
17253.0,18,1,178.26,5,2,1,521,New Customers
17254.0,4,3,465.9,5,3,2,532,Loyal Customers
17255.0,40,4,777.08,4,4,3,443,Loyal Customers
17256.0,107,5,498.93,3,4,2,342,Loyal Customers
17257.0,436,2,186.82999999999998,1,3,1,131,Needs Attention
17258.0,396,2,402.3,2,3,2,232,Needs Attention
17259.0,148,6,1444.89,3,4,4,344,Loyal Customers
17260.0,411,1,120.95,1,2,1,121,Lost
17261.0,509,1,221.59,1,2,1,121,Lost
17262.0,52,11,2488.76,4,5,4,454,Champions
17263.0,208,1,63.440000000000005,2,2,1,221,Lost
17264.0,424,1,268.28,1,2,1,121,Lost
17265.0,138,2,550.01,3,3,2,332,Loyal Customers
17266.0,2,5,500.17,5,4,2,542,Loyal Customers
17267.0,127,2,303.25,3,3,2,332,Loyal Customers
17268.0,107,11,1733.8899999999999,3,5,4,354,Loyal Customers
17269.0,385,1,485.46000000000004,2,2,2,222,Lost
17270.0,469,2,600.2,1,3,3,133,Needs Attention
17271.0,736,1,200.55,1,2,1,121,Lost
17272.0,42,4,2148.63,4,4,4,444,Champions
17273.0,424,1,141.12,1,2,1,121,Lost
17274.0,35,2,573.22,4,3,2,432,Loyal Customers
17275.0,383,1,114.1,2,2,1,221,Lost
17276.0,402,1,501.24,2,2,2,222,Lost
17277.0,227,2,1065.3500000000001,2,3,3,233,Needs Attention
17278.0,241,2,271.24,2,3,1,231,Needs Attention
17279.0,57,1,187.82999999999998,4,2,1,421,New Customers
17280.0,438,1,118.86,1,2,1,121,Lost
17281.0,374,6,797.85,2,4,3,243,At Risk
17282.0,130,5,2307.29,3,4,4,344,Loyal Customers
17283.0,378,1,188.46,2,2,1,221,Lost
17284.0,60,7,2551.1,3,4,4,344,Loyal Customers
17285.0,628,2,388.64,1,3,2,132,Needs Attention
17286.0,21,3,383.3,4,3,2,432,Loyal Customers
17287.0,26,21,3771.41,4,5,5,455,Champions
17288.0,9,11,2451.48,5,5,4,554,Champions
17289.0,31,9,2002.85,4,5,4,454,Champions
17290.0,3,8,1419.68,5,5,4,554,Champions
17291.0,308,1,550.8000000000001,2,2,2,222,Lost
17292.0,472,2,271.75,1,3,1,131,Needs Attention
17293.0,8,17,3738.13,5,5,5,555,Champions
17294.0,669,2,467.79,1,3,2,132,Needs Attention
17295.0,28,3,547.0,4,3,2,432,Loyal Customers
17296.0,730,1,338.13,1,2,2,122,Lost
17297.0,17,1,127.99,5,2,1,521,New Customers
17298.0,101,5,919.4,3,4,3,343,Loyal Customers
17299.0,11,6,982.73,5,4,3,543,Loyal Customers
17300.0,390,2,393.64,2,3,2,232,Needs Attention
17301.0,21,2,292.44,4,3,2,432,Loyal Customers
17302.0,14,5,1135.63,5,4,3,543,Loyal Customers
17303.0,361,1,245.8,2,2,1,221,Lost
17304.0,534,1,111.5,1,2,1,121,Lost
17305.0,648,1,2135.46,1,2,4,124,Lost
17306.0,10,21,9782.35,5,5,5,555,Champions
17307.0,395,11,3964.79,2,5,5,255,At Risk
17308.0,393,2,4511.76,2,3,5,235,Needs Attention
17309.0,95,3,320.39,3,3,2,332,Loyal Customers
17310.0,387,2,1025.1,2,3,3,233,Needs Attention
17311.0,78,6,3566.56,3,4,5,345,Loyal Customers
17312.0,138,3,644.3,3,3,3,333,Loyal Customers
17313.0,31,1,2328.84,4,2,4,424,New Customers
17314.0,24,17,4904.43,4,5,5,455,Champions
17315.0,1,41,9471.84,5,5,5,555,Champions
17316.0,420,1,124.45,1,2,1,121,Lost
17317.0,46,3,2600.34,4,3,4,434,Loyal Customers
17318.0,725,1,157.32999999999998,1,2,1,121,Lost
17319.0,669,1,29.099999999999998,1,2,1,121,Lost
17320.0,100,6,2444.85,3,4,4,344,Loyal Customers
17321.0,8,6,1655.11,5,4,4,544,Champions
17322.0,376,5,920.91,2,4,3,243,At Risk
17323.0,15,12,1522.97,5,5,4,554,Champions
17324.0,17,12,2171.07,5,5,4,554,Champions
17325.0,280,3,609.5699999999999,2,3,3,233,Needs Attention
17326.0,408,2,309.4,2,3,2,232,Needs Attention
17327.0,409,2,152.35,1,3,1,131,Needs Attention
17328.0,673,1,104.7,1,2,1,121,Lost
17329.0,14,5,998.53,5,4,3,543,Loyal Customers
17330.0,22,4,423.8,4,4,2,442,Loyal Customers
17331.0,123,1,175.2,3,2,1,321,Needs Attention
17332.0,528,5,819.97,1,4,3,143,At Risk
17333.0,85,1,494.25,3,2,2,322,Needs Attention
17334.0,302,3,635.1500000000001,2,3,3,233,Needs Attention
17335.0,383,2,493.66,2,3,2,232,Needs Attention
17336.0,472,1,81.12,1,2,1,121,Lost
17337.0,151,4,1968.18,3,4,4,344,Loyal Customers
17338.0,17,17,11719.12,5,5,5,555,Champions
17339.0,94,3,302.36,3,3,2,332,Loyal Customers
17340.0,29,18,19528.2,4,5,5,455,Champions
17341.0,156,5,1272.21,3,4,4,344,Loyal Customers
17342.0,379,4,1196.94,2,4,4,244,At Risk
17343.0,355,6,1228.94,2,4,4,244,At Risk
17344.0,46,2,456.11,4,3,2,432,Loyal Customers
17345.0,15,10,1523.53,5,5,4,554,Champions
17346.0,3,26,4962.58,5,5,5,555,Champions
17347.0,86,1,228.96,3,2,1,321,Needs Attention
17348.0,14,9,2420.29,5,5,4,554,Champions
17349.0,179,5,769.46,3,4,3,343,Loyal Customers
17350.0,8,7,1893.7,5,4,4,544,Champions
17351.0,36,12,1961.43,4,5,4,454,Champions
17352.0,696,1,36.25,1,2,1,121,Lost
17353.0,129,4,3242.0,3,4,5,345,Loyal Customers
17354.0,50,4,3133.96,4,4,5,445,Champions
17355.0,386,1,273.31,2,2,1,221,Lost
17356.0,311,5,946.47,2,4,3,243,At Risk
17357.0,24,2,384.39,4,3,2,432,Loyal Customers
17358.0,303,5,858.46,2,4,3,243,At Risk
17359.0,11,2,283.68,5,3,2,532,Loyal Customers
17360.0,17,6,1193.01,5,4,3,543,Loyal Customers
17361.0,49,5,871.7900000000001,4,4,3,443,Loyal Customers
17362.0,239,7,1020.29,2,4,3,243,At Risk
17363.0,395,3,920.46,2,3,3,233,Needs Attention
17364.0,0,27,11538.95,5,5,5,555,Champions
17365.0,12,15,8122.0,5,5,5,555,Champions
17366.0,432,2,1063.69,1,3,3,133,Needs Attention
17367.0,238,1,167.55,2,2,1,221,Lost
17368.0,23,14,2739.24,4,5,4,454,Champions
17369.0,455,1,979.2,1,2,3,123,Lost
17370.0,72,4,446.18,3,4,2,342,Loyal Customers
17371.0,17,6,641.77,5,4,3,543,Loyal Customers
17372.0,40,27,4202.61,4,5,5,455,Champions
17373.0,40,7,1160.0,4,4,3,443,Loyal Customers
17374.0,218,3,727.11,2,3,3,233,Needs Attention
17375.0,199,4,638.05,2,4,3,243,At Risk
17376.0,70,4,446.14,3,4,2,342,Loyal Customers
17377.0,23,77,17358.25,4,5,5,455,Champions
17378.0,374,1,10.95,2,2,1,221,Lost
17379.0,11,1,389.71999999999997,5,2,2,522,New Customers
17380.0,434,3,645.0,1,3,3,133,Needs Attention
17381.0,8,38,36398.65,5,5,5,555,Champions
17382.0,65,8,902.28,3,5,3,353,Loyal Customers
17383.0,4,2,304.09000000000003,5,3,2,532,Loyal Customers
17384.0,19,3,496.7,5,3,2,532,Loyal Customers
17385.0,14,1,256.11,5,2,1,521,New Customers
17386.0,7,7,2812.77,5,4,4,544,Champions
17387.0,19,2,741.81,5,3,3,533,Loyal Customers
17388.0,77,11,2675.37,3,5,4,354,Loyal Customers
17389.0,0,61,57215.33,5,5,5,555,Champions
17390.0,420,1,149.3,1,2,1,121,Lost
17391.0,163,2,508.8,3,3,2,332,Loyal Customers
17392.0,306,3,579.92,2,3,2,232,Needs Attention
17393.0,410,2,375.25,1,3,2,132,Needs Attention
17394.0,219,1,203.86999999999998,2,2,1,221,Lost
17395.0,508,1,97.5,1,2,1,121,Lost
17396.0,39,13,8391.6,4,5,5,455,Champions
17397.0,22,3,1198.28,4,3,4,434,Loyal Customers
17398.0,114,3,653.38,3,3,3,333,Loyal Customers
17400.0,126,8,4620.0,3,5,5,355,Loyal Customers
17401.0,541,1,114.85,1,2,1,121,Lost
17402.0,4,22,4600.5599999999995,5,5,5,555,Champions
17403.0,36,2,382.87,4,3,2,432,Loyal Customers
17404.0,4,21,47638.12,5,5,5,555,Champions
17405.0,1,3,1031.41,5,3,3,533,Loyal Customers
17406.0,333,13,4117.85,2,5,5,255,At Risk
17407.0,411,1,552.9,1,2,2,122,Lost
17408.0,163,3,316.09000000000003,3,3,2,332,Loyal Customers
17409.0,184,10,7739.96,3,5,5,355,Loyal Customers
17410.0,16,5,1214.72,5,4,4,544,Champions
17411.0,12,5,1425.38,5,4,4,544,Champions
17412.0,2,16,4176.52,5,5,5,555,Champions
17413.0,404,2,560.14,2,3,2,232,Needs Attention
17414.0,43,6,2249.52,4,4,4,444,Champions
17415.0,79,1,507.84,3,2,2,322,Needs Attention
17416.0,29,22,17222.25,4,5,5,455,Champions
17417.0,548,1,149.18,1,2,1,121,Lost
17418.0,42,3,670.0600000000001,4,3,3,433,Loyal Customers
17419.0,11,18,6106.45,5,5,5,555,Champions
17420.0,50,6,953.58,4,4,3,443,Loyal Customers
17421.0,386,3,1059.41,2,3,3,233,Needs Attention
17422.0,16,11,3559.36,5,5,5,555,Champions
17423.0,46,3,1118.95,4,3,3,433,Loyal Customers
17425.0,19,2,759.1700000000001,5,3,3,533,Loyal Customers
17426.0,8,13,8061.17,5,5,5,555,Champions
17427.0,71,1,100.8,3,2,1,321,Needs Attention
17428.0,0,45,30825.54,5,5,5,555,Champions
17429.0,128,5,1357.46,3,4,4,344,Loyal Customers
17430.0,32,4,622.57,4,4,3,443,Loyal Customers
17431.0,313,1,403.3,2,2,2,222,Lost
17432.0,18,9,1725.24,5,5,4,554,Champions
17433.0,88,2,569.96,3,3,2,332,Loyal Customers
17434.0,2,7,2311.42,5,4,4,544,Champions
17435.0,411,1,331.35,1,2,2,122,Lost
17436.0,1,5,534.0600000000001,5,4,2,542,Loyal Customers
17437.0,529,1,369.68,1,2,2,122,Lost
17438.0,253,5,1422.77,2,4,4,244,At Risk
17439.0,655,1,325.74,1,2,2,122,Lost
17440.0,156,4,323.58,3,4,2,342,Loyal Customers
17441.0,732,1,275.65,1,2,1,121,Lost
17442.0,36,15,4582.8,4,5,5,455,Champions
17443.0,219,1,534.24,2,2,2,222,Lost
17444.0,151,2,2284.63,3,3,4,334,Loyal Customers
17446.0,176,2,120.89999999999999,3,3,1,331,Loyal Customers
17447.0,40,2,541.53,4,3,2,432,Loyal Customers
17448.0,529,41,14358.51,1,5,5,155,At Risk
17449.0,2,13,4748.75,5,5,5,555,Champions
17450.0,8,51,244784.25,5,5,5,555,Champions
17451.0,1,7,1721.4,5,4,4,544,Champions
17453.0,17,2,486.72,5,3,2,532,Loyal Customers
17454.0,192,10,1547.94,2,5,4,254,At Risk
17455.0,203,1,131.7,2,2,1,221,Lost
17456.0,365,2,975.5600000000001,2,3,3,233,Needs Attention
17457.0,126,14,5972.06,3,5,5,355,Loyal Customers
17458.0,15,2,529.58,5,3,2,532,Loyal Customers
17459.0,43,2,657.3,4,3,3,433,Loyal Customers
17460.0,94,16,2157.9700000000003,3,5,4,354,Loyal Customers
17461.0,22,3,735.82,4,3,3,433,Loyal Customers
17462.0,60,2,675.69,3,3,3,333,Loyal Customers
17463.0,16,7,2511.45,5,4,4,544,Champions
17464.0,158,3,892.3900000000001,3,3,3,333,Loyal Customers
17465.0,425,7,2527.79,1,4,4,144,At Risk
17466.0,10,2,725.03,5,3,3,533,Loyal Customers
17467.0,395,1,102.6,2,2,1,221,Lost
17468.0,10,3,194.8,5,3,1,531,Loyal Customers
17469.0,16,17,5034.3,5,5,5,555,Champions
17470.0,44,11,2575.91,4,5,4,454,Champions
17471.0,474,1,321.65000000000003,1,2,2,122,Lost
17472.0,191,4,921.1,2,4,3,243,At Risk
17473.0,408,2,607.0,2,3,3,233,Needs Attention
17474.0,599,1,1047.0,1,2,3,123,Lost
